order_item_id,order_id,product_id,quantity,unit_price,total_price
1627,829,242,1,899.18,899.18
1628,2417,207,2,76.84,153.68
1629,1376,218,3,34.45,103.35
1630,79,47,2,87.81,175.62
1631,306,256,1,175.24,175.24
1632,1465,478,2,94.13,188.26
1633,2213,62,3,37.5,112.5
1634,516,434,5,49.87,249.35
1635,2393,73,3,496.56,1489.68
1636,1320,429,3,135.14,405.42
1637,2487,476,5,1824.95,9124.75
1638,1228,8,3,48.86,146.58
1639,1063,310,2,38.48,76.96
1640,1164,37,1,168.04,168.04
1641,2050,427,2,156.77,313.54
1642,972,39,3,28.02,84.06
1643,785,339,2,187.08,374.16
1644,1320,193,1,56.68,56.68
1645,2380,236,4,1207.15,4828.6
1646,2393,162,1,51.77,51.77
1647,1646,191,4,49.67,198.68
1648,1726,489,5,88.05,440.25
1649,222,42,1,90.48,90.48
1650,1119,302,4,84.18,336.72
1651,852,198,5,104.9,524.5
1652,1890,71,1,41.29,41.29
1653,86,323,2,1447.42,2894.84
1654,2443,357,5,142.57,712.85
1655,360,3,4,26.19,104.76
1656,718,86,1,50.97,50.97
1657,1011,460,1,53.88,53.88
1658,92,167,3,67.26,201.78
1659,1016,174,4,80.98,323.92
1660,1006,88,1,24.07,24.07
1661,1509,339,1,187.08,187.08
1662,69,335,4,45.97,183.88
1663,649,22,1,133.18,133.18
1664,114,330,2,44.43,88.86
1665,2115,140,2,22.98,45.96
1666,142,399,1,71.86,71.86
1667,232,500,5,175.7,878.5
1668,1804,269,3,33.41,100.23
1669,2444,99,1,42.94,42.94
1670,467,410,2,178.58,357.16
1671,869,16,3,21.47,64.41
1672,2487,221,4,56.85,227.4
1673,2136,169,1,186.87,186.87
1674,1321,284,2,22.44,44.88
1675,1468,60,5,1576.99,7884.95
1676,1424,266,5,243.8,1219.0
1677,149,233,1,1143.94,1143.94
1678,160,256,3,175.24,525.72
1679,2002,385,1,13.45,13.45
1680,506,297,1,15.73,15.73
1681,1567,124,2,133.17,266.34
1682,2350,316,5,30.13,150.65
1683,1023,198,4,104.9,419.6
1684,716,405,3,1223.24,3669.72
1685,1342,438,3,7.95,23.85
1686,2265,329,2,43.29,86.58
1687,1296,286,4,21.3,85.2
1688,1593,74,1,293.77,293.77
1689,2036,106,5,77.98,389.9
1690,1790,231,2,1595.61,3191.22
1691,1813,363,4,30.19,120.76
1692,1593,467,4,100.75,403.0
1693,219,203,5,1902.34,9511.7
1694,1906,160,3,63.03,189.09
1695,654,121,4,16.58,66.32
1696,1475,129,4,7.25,29.0
1697,1006,186,3,35.21,105.63
1698,1626,466,4,43.61,174.44
1699,840,25,2,48.32,96.64
1700,362,277,5,1676.49,8382.45
1701,404,178,1,386.24,386.24
1702,913,489,2,88.05,176.1
1703,2215,162,5,51.77,258.85
1704,2202,339,1,187.08,187.08
1705,506,363,1,30.19,30.19
1706,1133,433,4,10.07,40.28
1707,1554,141,3,25.01,75.03
1708,2491,457,5,10.57,52.85
1709,1702,226,1,173.76,173.76
1710,1317,387,4,43.03,172.12
1711,1782,105,1,45.66,45.66
1712,844,189,5,30.28,151.4
1713,1543,383,3,29.97,89.91
1714,264,274,2,78.08,156.16
1715,885,201,2,20.18,40.36
1716,404,73,2,496.56,993.12
1717,1594,386,1,152.82,152.82
1718,1360,371,3,129.51,388.53
1719,425,232,3,43.21,129.63
1720,1582,275,1,44.37,44.37
1721,1679,305,1,64.25,64.25
1722,1196,65,2,70.4,140.8
1723,1874,461,1,37.37,37.37
1724,1254,129,3,7.25,21.75
1725,205,472,2,91.09,182.18
1726,2013,158,3,191.11,573.33
1727,931,289,1,1622.15,1622.15
1728,1236,161,4,183.22,732.88
1729,12,97,5,1307.31,6536.55
1730,1752,309,4,20.47,81.88
1731,230,141,2,25.01,50.02
1732,1119,163,4,463.6,1854.4
1733,2156,323,1,1447.42,1447.42
1734,247,124,4,133.17,532.68
1735,2300,440,5,119.15,595.75
1736,2094,385,3,13.45,40.35
1737,55,364,3,157.44,472.32
1738,1669,206,3,45.8,137.4
1739,1846,373,2,24.06,48.12
1740,175,381,3,19.94,59.82
1741,2134,494,2,25.21,50.42
1742,558,319,4,1794.17,7176.68
1743,14,304,3,951.76,2855.28
1744,201,55,1,88.59,88.59
1745,1060,40,1,30.42,30.42
1746,894,237,2,24.89,49.78
1747,8,70,3,194.01,582.03
1748,1527,177,3,74.94,224.82
1749,967,207,4,76.84,307.36
1750,919,343,1,45.18,45.18
1751,1494,27,4,46.75,187.0
1752,16,371,5,129.51,647.55
1753,1263,443,5,17.52,87.6
1754,948,73,5,496.56,2482.8
1755,986,300,5,873.93,4369.65
1756,608,480,3,138.76,416.28
1757,822,373,5,24.06,120.3
1758,245,301,5,558.9,2794.5
1759,536,187,3,131.18,393.54
1760,544,1,4,31.96,127.84
1761,532,491,4,65.83,263.32
1762,1899,315,5,1323.55,6617.75
1763,985,103,3,168.49,505.47
1764,1233,428,5,238.02,1190.1
1765,1213,359,5,53.26,266.3
1766,1860,73,5,496.56,2482.8
1767,627,396,2,34.2,68.4
1768,1358,155,1,24.69,24.69
1769,2059,167,1,67.26,67.26
1770,253,316,3,30.13,90.39
1771,952,478,1,94.13,94.13
1772,318,120,5,41.71,208.55
1773,197,322,3,134.71,404.13
1774,1202,73,4,496.56,1986.24
1775,324,198,4,104.9,419.6
1776,802,325,3,33.89,101.67
1777,1063,210,4,117.15,468.6
1778,1791,127,2,111.79,223.58
1779,592,224,3,50.63,151.89
1780,2376,266,3,243.8,731.4
1781,1669,456,5,39.61,198.05
1782,1608,188,3,58.13,174.39
1783,1494,253,2,82.55,165.1
1784,781,429,2,135.14,270.28
1785,34,262,4,55.35,221.4
1786,2332,32,1,36.44,36.44
1787,2064,295,4,39.05,156.2
1788,2141,107,2,15.08,30.16
1789,1714,318,4,50.11,200.44
1790,948,113,4,48.15,192.6
1791,547,57,2,47.99,95.98
1792,1229,268,3,441.06,1323.18
1793,526,155,4,24.69,98.76
1794,237,455,3,40.5,121.5
1795,2476,356,1,378.69,378.69
1796,2264,498,3,224.97,674.91
1797,1160,237,4,24.89,99.56
1798,1734,210,1,117.15,117.15
1799,2028,219,4,31.22,124.88
1800,880,237,1,24.89,24.89
1801,216,172,1,450.87,450.87
1802,1096,239,1,28.15,28.15
1803,1598,367,3,119.27,357.81
1804,1275,141,3,25.01,75.03
1805,2346,323,1,1447.42,1447.42
1806,844,493,2,54.7,109.4
1807,1824,117,1,70.83,70.83
1808,1229,423,4,121.24,484.96
1809,609,217,5,102.71,513.55
1810,485,220,4,21.07,84.28
1811,333,398,2,237.21,474.42
1812,1242,203,3,1902.34,5707.02
1813,2069,229,1,51.78,51.78
1814,1164,14,5,201.38,1006.9
1815,1337,108,4,43.88,175.52
1816,57,361,1,67.61,67.61
1817,2357,195,1,172.13,172.13
1818,257,491,1,65.83,65.83
1819,221,325,4,33.89,135.56
1820,694,205,4,19.42,77.68
1821,46,485,5,22.1,110.5
1822,2264,486,5,55.39,276.95
1823,1781,312,1,23.82,23.82
1824,1530,313,3,171.44,514.32
1825,665,360,1,41.94,41.94
1826,1694,179,4,224.59,898.36
1827,1750,252,2,175.2,350.4
1828,1916,37,5,168.04,840.2
1829,2002,31,2,17.37,34.74
1830,1941,495,1,28.08,28.08
1831,855,360,4,41.94,167.76
1832,831,355,4,42.69,170.76
1833,1565,75,2,323.09,646.18
1834,2002,131,2,16.19,32.38
1835,175,161,5,183.22,916.1
1836,863,392,1,35.62,35.62
1837,1241,447,1,18.24,18.24
1838,2327,341,3,59.37,178.11
1839,985,238,2,54.26,108.52
1840,1878,488,2,47.8,95.6
1841,470,97,2,1307.31,2614.62
1842,206,129,2,7.25,14.5
1843,1270,429,5,135.14,675.7
1844,327,476,2,1824.95,3649.9
1845,1013,111,2,38.7,77.4
1846,459,70,2,194.01,388.02
1847,548,435,5,12.96,64.8
1848,1728,370,2,460.14,920.28
1849,772,328,3,53.11,159.33
1850,2039,113,1,48.15,48.15
1851,302,411,5,40.37,201.85
1852,381,69,3,259.22,777.66
1853,830,365,4,22.34,89.36
1854,622,209,3,70.93,212.79
1855,571,452,2,14.12,28.24
1856,1256,347,5,34.57,172.85
1857,1125,91,2,81.18,162.36
1858,1726,302,3,84.18,252.54
1859,2324,122,5,158.2,791.0
1860,317,471,5,67.11,335.55
1861,1148,335,5,45.97,229.85
1862,1964,430,3,143.84,431.52
1863,198,240,1,77.63,77.63
1864,195,120,1,41.71,41.71
1865,845,199,3,33.04,99.12
1866,1914,405,1,1223.24,1223.24
1867,1015,31,1,17.37,17.37
1868,282,164,5,143.24,716.2
1869,1915,437,3,11.99,35.97
1870,2247,256,4,175.24,700.96
1871,2307,186,5,35.21,176.05
1872,2357,313,1,171.44,171.44
1873,95,136,2,68.76,137.52
1874,1783,281,3,12.06,36.18
1875,2321,62,1,37.5,37.5
1876,1329,80,1,33.99,33.99
1877,1923,385,2,13.45,26.9
1878,446,408,3,24.29,72.87
1879,800,375,1,62.45,62.45
1880,1522,77,3,57.74,173.22
1881,1640,401,2,498.85,997.7
1882,55,304,3,951.76,2855.28
1883,1841,480,4,138.76,555.04
1884,25,121,2,16.58,33.16
1885,240,153,2,23.36,46.72
1886,1429,371,5,129.51,647.55
1887,217,21,5,42.95,214.75
1888,2027,101,2,35.5,71.0
1889,847,46,1,74.8,74.8
1890,2000,423,4,121.24,484.96
1891,641,357,3,142.57,427.71
1892,1771,286,1,21.3,21.3
1893,1447,275,3,44.37,133.11
1894,1716,69,4,259.22,1036.88
1895,1987,150,5,68.63,343.15
1896,1751,8,1,48.86,48.86
1897,1681,169,5,186.87,934.35
1898,1069,357,4,142.57,570.28
1899,1481,248,5,235.92,1179.6
1900,829,161,2,183.22,366.44
1901,1350,64,1,37.18,37.18
1902,846,361,2,67.61,135.22
1903,2241,126,5,47.88,239.4
1904,382,97,1,1307.31,1307.31
1905,57,126,1,47.88,47.88
1906,761,180,1,432.09,432.09
1907,252,77,3,57.74,173.22
1908,384,292,1,425.2,425.2
1909,582,323,5,1447.42,7237.1
1910,2341,16,3,21.47,64.41
1911,404,486,3,55.39,166.17
1912,414,78,2,1094.06,2188.12
1913,920,139,3,38.32,114.96
1914,2370,401,1,498.85,498.85
1915,2203,68,5,106.83,534.15
1916,58,133,3,22.04,66.12
1917,1388,421,2,33.87,67.74
1918,435,440,5,119.15,595.75
1919,1584,267,1,109.12,109.12
1920,828,264,3,51.18,153.54
1921,1046,116,3,1031.32,3093.96
1922,37,213,4,65.92,263.68
1923,1485,1,5,31.96,159.8
1924,549,459,4,53.3,213.2
1925,2062,134,4,15.54,62.16
1926,127,159,3,15.19,45.57
1927,190,158,2,191.11,382.22
1928,1990,112,5,17.58,87.9
1929,1125,412,1,32.98,32.98
1930,2191,383,2,29.97,59.94
1931,313,482,1,26.78,26.78
1932,2461,290,5,263.35,1316.75
1933,336,478,5,94.13,470.65
1934,428,347,5,34.57,172.85
1935,975,452,2,14.12,28.24
1936,1398,348,1,5.26,5.26
1937,1972,350,4,29.82,119.28
1938,116,40,2,30.42,60.84
1939,118,95,3,76.13,228.39
1940,1908,321,4,35.69,142.76
1941,430,408,5,24.29,121.45
1942,1337,46,1,74.8,74.8
1943,2413,374,2,44.65,89.3
1944,1277,342,4,70.36,281.44
1945,760,134,5,15.54,77.7
1946,147,44,5,1624.58,8122.9
1947,903,265,1,192.35,192.35
1948,209,164,2,143.24,286.48
1949,2090,3,1,26.19,26.19
1950,1115,388,2,15.05,30.1
1951,1123,16,5,21.47,107.35
1952,2361,188,4,58.13,232.52
1953,302,357,3,142.57,427.71
1954,971,226,2,173.76,347.52
1955,972,300,4,873.93,3495.72
1956,2245,49,5,36.01,180.05
1957,2394,232,5,43.21,216.05
1958,2279,110,1,50.85,50.85
1959,528,76,3,9.2,27.6
1960,1532,72,3,6.47,19.41
1961,544,118,5,396.15,1980.75
1962,2117,269,3,33.41,100.23
1963,1015,150,3,68.63,205.89
1964,620,35,4,47.26,189.04
1965,1279,84,3,6.04,18.12
1966,1703,365,5,22.34,111.7
1967,517,83,5,40.42,202.1
1968,884,79,3,75.58,226.74
1969,275,48,1,66.82,66.82
1970,1754,218,5,34.45,172.25
1971,2253,12,3,45.14,135.42
1972,1410,174,2,80.98,161.96
1973,910,107,5,15.08,75.4
1974,1422,484,1,6.41,6.41
1975,721,263,4,1800.59,7202.36
1976,2048,268,5,441.06,2205.3
1977,1735,196,4,36.96,147.84
1978,2312,207,5,76.84,384.2
1979,2372,82,1,48.26,48.26
1980,211,365,3,22.34,67.02
1981,1715,144,3,115.12,345.36
1982,2312,132,2,41.64,83.28
1983,702,10,5,35.19,175.95
1984,1178,307,5,43.66,218.3
1985,1551,169,5,186.87,934.35
1986,431,392,4,35.62,142.48
1987,466,157,1,212.65,212.65
1988,1982,346,4,78.72,314.88
1989,448,317,1,35.02,35.02
1990,1575,282,1,367.58,367.58
1991,2223,4,4,145.93,583.72
1992,387,80,3,33.99,101.97
1993,1895,265,4,192.35,769.4
1994,1169,330,4,44.43,177.72
1995,1955,206,2,45.8,91.6
1996,28,414,2,32.14,64.28
1997,642,4,4,145.93,583.72
1998,1373,174,3,80.98,242.94
1999,363,183,3,20.45,61.35
2000,2453,37,4,168.04,672.16
2001,70,279,1,16.56,16.56
2002,2499,467,1,100.75,100.75
2003,1320,187,4,131.18,524.72
2004,863,207,3,76.84,230.52
2005,2005,387,2,43.03,86.06
2006,2391,187,4,131.18,524.72
2007,2464,476,4,1824.95,7299.8
2008,289,421,1,33.87,33.87
2009,1865,123,2,27.4,54.8
2010,1000,492,4,1644.22,6576.88
2011,824,366,5,437.87,2189.35
2012,60,445,1,169.1,169.1
2013,1377,225,3,97.45,292.35
2014,646,258,5,34.33,171.65
2015,2093,193,5,56.68,283.4
2016,245,374,1,44.65,44.65
2017,1023,269,2,33.41,66.82
2018,448,193,3,56.68,170.04
2019,2455,351,2,47.82,95.64
2020,1102,255,1,96.7,96.7
2021,1338,106,5,77.98,389.9
2022,294,57,3,47.99,143.97
2023,2002,26,2,173.16,346.32
2024,2017,207,4,76.84,307.36
2025,1657,8,4,48.86,195.44
2026,1847,416,5,17.53,87.65
2027,2016,333,5,240.47,1202.35
2028,1293,263,2,1800.59,3601.18
2029,1298,469,5,27.64,138.2
2030,1092,209,4,70.93,283.72
2031,498,363,3,30.19,90.57
2032,1102,225,3,97.45,292.35
2033,1063,422,3,57.25,171.75
2034,1557,121,4,16.58,66.32
2035,2121,347,4,34.57,138.28
2036,1700,47,2,87.81,175.62
2037,1363,60,3,1576.99,4730.97
2038,1679,406,1,53.06,53.06
2039,922,156,5,446.9,2234.5
2040,375,45,3,40.34,121.02
2041,1258,406,2,53.06,106.12
2042,1410,185,2,68.1,136.2
2043,2073,374,2,44.65,89.3
2044,2477,356,3,378.69,1136.07
2045,86,483,2,75.61,151.22
2046,1585,214,2,18.5,37.0
2047,68,18,3,178.99,536.97
2048,1375,461,5,37.37,186.85
2049,1171,225,1,97.45,97.45
2050,868,257,1,13.06,13.06
2051,1791,234,3,59.1,177.3
2052,1018,399,1,71.86,71.86
2053,2202,137,4,59.63,238.52
2054,362,434,2,49.87,99.74
2055,1568,475,3,218.49,655.47
2056,2286,189,1,30.28,30.28
2057,1371,181,3,57.96,173.88
2058,1950,63,3,46.66,139.98
2059,990,263,2,1800.59,3601.18
2060,1560,326,4,80.44,321.76
2061,461,79,5,75.58,377.9
2062,1670,440,1,119.15,119.15
2063,5,438,3,7.95,23.85
2064,868,417,5,44.72,223.6
2065,734,34,3,37.2,111.6
2066,1271,417,3,44.72,134.16
2067,1799,333,4,240.47,961.88
2068,2138,325,3,33.89,101.67
2069,2284,365,5,22.34,111.7
2070,567,332,1,20.41,20.41
2071,41,138,4,68.43,273.72
2072,1972,455,2,40.5,81.0
2073,1175,393,4,15.33,61.32
2074,2091,493,5,54.7,273.5
2075,2345,421,4,33.87,135.48
2076,616,386,1,152.82,152.82
2077,1409,432,2,28.57,57.14
2078,657,44,3,1624.58,4873.74
2079,1595,80,2,33.99,67.98
2080,1414,66,3,104.91,314.73
2081,1078,30,4,72.53,290.12
2082,1138,341,1,59.37,59.37
2083,1842,478,2,94.13,188.26
2084,1086,402,2,55.39,110.78
2085,925,488,2,47.8,95.6
2086,816,76,2,9.2,18.4
2087,520,213,5,65.92,329.6
2088,164,37,3,168.04,504.12
2089,759,271,5,148.66,743.3
2090,1344,426,3,34.78,104.34
2091,1511,92,3,222.12,666.36
2092,861,363,2,30.19,60.38
2093,1782,393,2,15.33,30.66
2094,42,103,1,168.49,168.49
2095,2280,351,3,47.82,143.46
2096,1747,39,5,28.02,140.1
2097,1726,491,2,65.83,131.66
2098,608,77,5,57.74,288.7
2099,151,165,4,10.39,41.56
2100,1399,382,2,139.89,279.78
2101,1114,237,1,24.89,24.89
2102,931,234,3,59.1,177.3
2103,1221,438,1,7.95,7.95
2104,2391,255,2,96.7,193.4
2105,1973,210,5,117.15,585.75
2106,554,147,4,289.77,1159.08
2107,2346,450,4,33.27,133.08
2108,8,234,2,59.1,118.2
2109,600,489,5,88.05,440.25
2110,787,125,5,812.5,4062.5
2111,355,11,1,53.63,53.63
2112,46,331,4,65.98,263.92
2113,129,201,2,20.18,40.36
2114,1213,294,1,956.29,956.29
2115,2477,230,4,12.95,51.8
2116,816,416,3,17.53,52.59
2117,1324,158,2,191.11,382.22
2118,346,229,5,51.78,258.9
2119,982,270,2,17.08,34.16
2120,1450,223,2,35.37,70.74
2121,2363,82,1,48.26,48.26
2122,1423,345,3,35.23,105.69
2123,2043,189,1,30.28,30.28
2124,246,151,4,35.67,142.68
2125,1746,165,4,10.39,41.56
2126,1446,366,5,437.87,2189.35
2127,550,366,2,437.87,875.74
2128,829,39,1,28.02,28.02
2129,1971,153,3,23.36,70.08
2130,2012,307,2,43.66,87.32
2131,621,162,5,51.77,258.85
2132,2328,481,2,49.26,98.52
2133,367,295,4,39.05,156.2
2134,767,175,4,1956.92,7827.68
2135,1861,357,5,142.57,712.85
2136,403,473,2,160.59,321.18
2137,2397,306,4,155.79,623.16
2138,366,273,1,1558.15,1558.15
2139,1529,175,4,1956.92,7827.68
2140,259,271,2,148.66,297.32
2141,756,429,2,135.14,270.28
2142,1313,445,3,169.1,507.3
2143,839,201,1,20.18,20.18
2144,420,481,2,49.26,98.52
2145,2070,7,1,1801.75,1801.75
2146,8,470,2,18.69,37.38
2147,2241,448,5,21.73,108.65
2148,253,274,2,78.08,156.16
2149,1623,295,5,39.05,195.25
2150,1466,498,1,224.97,224.97
2151,1332,273,3,1558.15,4674.45
2152,1397,478,5,94.13,470.65
2153,1142,292,3,425.2,1275.6
2154,1625,152,1,70.59,70.59
2155,654,133,2,22.04,44.08
2156,172,6,2,29.06,58.12
2157,897,110,1,50.85,50.85
2158,1680,118,4,396.15,1584.6
2159,679,273,1,1558.15,1558.15
2160,1982,346,5,78.72,393.6
2161,579,52,1,1713.47,1713.47
2162,237,369,1,61.27,61.27
2163,342,174,5,80.98,404.9
2164,1044,133,2,22.04,44.08
2165,1316,146,2,50.37,100.74
2166,638,463,2,25.47,50.94
2167,551,239,3,28.15,84.45
2168,906,71,5,41.29,206.45
2169,1065,50,2,43.57,87.14
2170,1156,238,4,54.26,217.04
2171,1995,104,5,50.61,253.05
2172,1451,221,4,56.85,227.4
2173,2281,91,1,81.18,81.18
2174,1565,368,5,234.47,1172.35
2175,2280,224,1,50.63,50.63
2176,2435,430,1,143.84,143.84
2177,2381,436,1,70.65,70.65
2178,1824,195,1,172.13,172.13
2179,348,281,2,12.06,24.12
2180,1138,277,5,1676.49,8382.45
2181,1765,412,3,32.98,98.94
2182,2341,398,4,237.21,948.84
2183,2007,165,1,10.39,10.39
2184,894,250,4,40.88,163.52
2185,496,145,2,87.37,174.74
2186,2388,171,2,127.13,254.26
2187,2459,345,3,35.23,105.69
2188,1604,450,4,33.27,133.08
2189,543,204,3,46.65,139.95
2190,1104,176,4,94.41,377.64
2191,525,443,1,17.52,17.52
2192,905,116,5,1031.32,5156.6
2193,371,333,3,240.47,721.41
2194,175,430,3,143.84,431.52
2195,1832,391,5,169.39,846.95
2196,605,45,3,40.34,121.02
2197,566,280,1,241.86,241.86
2198,1139,469,4,27.64,110.56
2199,639,35,5,47.26,236.3
2200,546,288,5,656.63,3283.15
2201,1163,18,2,178.99,357.98
2202,1850,481,2,49.26,98.52
2203,699,422,1,57.25,57.25
2204,1102,247,3,23.8,71.4
2205,1653,89,3,127.84,383.52
2206,2413,459,2,53.3,106.6
2207,108,51,2,54.55,109.1
2208,542,97,2,1307.31,2614.62
2209,1415,346,1,78.72,78.72
2210,2144,335,4,45.97,183.88
2211,1839,218,4,34.45,137.8
2212,1721,414,4,32.14,128.56
2213,2364,120,5,41.71,208.55
2214,2324,370,1,460.14,460.14
2215,1032,387,3,43.03,129.09
2216,1743,405,3,1223.24,3669.72
2217,1114,119,4,254.39,1017.56
2218,1713,69,3,259.22,777.66
2219,2137,396,4,34.2,136.8
2220,819,377,3,57.24,171.72
2221,646,69,2,259.22,518.44
2222,1129,94,4,124.81,499.24
2223,970,328,1,53.11,53.11
2224,1062,150,1,68.63,68.63
2225,2373,426,5,34.78,173.9
2226,1955,77,3,57.74,173.22
2227,2332,265,3,192.35,577.05
2228,200,436,2,70.65,141.3
2229,320,376,5,45.14,225.7
2230,1285,318,1,50.11,50.11
2231,282,167,1,67.26,67.26
2232,1380,79,4,75.58,302.32
2233,1427,191,4,49.67,198.68
2234,18,188,4,58.13,232.52
2235,511,4,4,145.93,583.72
2236,1737,399,4,71.86,287.44
2237,1764,332,3,20.41,61.23
2238,2471,336,1,12.98,12.98
2239,2145,374,3,44.65,133.95
2240,608,41,2,480.19,960.38
2241,315,270,4,17.08,68.32
2242,2301,347,4,34.57,138.28
2243,1006,433,1,10.07,10.07
2244,1497,87,2,192.95,385.9
2245,508,116,1,1031.32,1031.32
2246,1394,131,5,16.19,80.95
2247,1124,437,2,11.99,23.98
2248,53,435,5,12.96,64.8
2249,1509,96,1,494.22,494.22
2250,1742,385,3,13.45,40.35
2251,2219,173,4,112.69,450.76
2252,1071,433,5,10.07,50.35
2253,689,454,1,10.72,10.72
2254,1180,12,4,45.14,180.56
2255,19,315,1,1323.55,1323.55
2256,608,138,5,68.43,342.15
2257,641,56,1,60.9,60.9
2258,1404,239,2,28.15,56.3
2259,925,249,2,17.6,35.2
2260,1705,220,2,21.07,42.14
2261,224,493,1,54.7,54.7
2262,2305,309,1,20.47,20.47
2263,1029,149,4,33.61,134.44
2264,2119,350,4,29.82,119.28
2265,712,285,5,31.36,156.8
2266,2088,28,4,69.72,278.88
2267,1842,126,1,47.88,47.88
2268,1916,99,4,42.94,171.76
2269,1319,56,4,60.9,243.6
2270,445,452,4,14.12,56.48
2271,1305,447,2,18.24,36.48
2272,534,282,3,367.58,1102.74
2273,71,352,2,21.21,42.42
2274,13,363,2,30.19,60.38
2275,1295,84,2,6.04,12.08
2276,2387,314,2,158.44,316.88
2277,815,153,4,23.36,93.44
2278,1398,10,1,35.19,35.19
2279,2186,191,5,49.67,248.35
2280,1110,174,3,80.98,242.94
2281,257,484,5,6.41,32.05
2282,2270,2,2,1385.15,2770.3
2283,226,387,1,43.03,43.03
2284,295,35,2,47.26,94.52
2285,1544,50,4,43.57,174.28
2286,2048,237,5,24.89,124.45
2287,271,135,3,28.66,85.98
2288,196,128,5,38.41,192.05
2289,1735,154,3,17.9,53.7
2290,658,58,4,39.85,159.4
2291,2342,354,2,1200.13,2400.26
2292,431,497,4,25.76,103.04
2293,11,87,1,192.95,192.95
2294,2124,484,1,6.41,6.41
2295,1089,223,3,35.37,106.11
2296,949,487,2,138.3,276.6
2297,2162,233,5,1143.94,5719.7
2298,587,63,3,46.66,139.98
2299,1628,244,2,26.32,52.64
2300,132,7,1,1801.75,1801.75
2301,601,496,1,7.91,7.91
2302,792,86,1,50.97,50.97
2303,1432,92,2,222.12,444.24
2304,1529,344,4,39.33,157.32
2305,1009,157,3,212.65,637.95
2306,469,411,2,40.37,80.74
2307,311,5,5,23.44,117.2
2308,336,102,5,93.77,468.85
2309,247,211,5,127.39,636.95
2310,425,481,2,49.26,98.52
2311,733,346,2,78.72,157.44
2312,709,228,1,249.92,249.92
2313,1118,145,2,87.37,174.74
2314,1272,303,2,91.7,183.4
2315,2100,168,3,68.11,204.33
2316,637,130,4,41.39,165.56
2317,845,325,3,33.89,101.67
2318,1460,356,5,378.69,1893.45
2319,851,391,5,169.39,846.95
2320,428,21,4,42.95,171.8
2321,2278,242,4,899.18,3596.72
2322,2076,47,5,87.81,439.05
2323,463,20,2,248.39,496.78
2324,878,488,2,47.8,95.6
2325,1548,379,4,37.51,150.04
2326,123,76,5,9.2,46.0
2327,1178,231,3,1595.61,4786.83
2328,440,414,1,32.14,32.14
2329,2351,364,4,157.44,629.76
2330,932,365,5,22.34,111.7
2331,2391,290,2,263.35,526.7
2332,698,412,4,32.98,131.92
2333,2474,176,4,94.41,377.64
2334,68,112,3,17.58,52.74
2335,32,62,5,37.5,187.5
2336,576,166,1,39.81,39.81
2337,502,235,3,32.53,97.59
2338,2313,490,2,46.96,93.92
2339,289,273,5,1558.15,7790.75
2340,543,203,2,1902.34,3804.68
2341,2196,36,1,20.31,20.31
2342,1780,121,1,16.58,16.58
2343,2114,482,1,26.78,26.78
2344,984,114,3,152.22,456.66
2345,1807,323,1,1447.42,1447.42
2346,1571,73,4,496.56,1986.24
2347,1630,342,3,70.36,211.08
2348,623,366,2,437.87,875.74
2349,1889,298,4,137.17,548.68
2350,1745,491,4,65.83,263.32
2351,332,299,3,10.57,31.71
2352,1502,73,2,496.56,993.12
2353,1920,216,4,316.91,1267.64
2354,393,183,4,20.45,81.8
2355,944,22,2,133.18,266.36
2356,749,327,3,126.09,378.27
2357,1486,349,1,67.66,67.66
2358,1842,16,2,21.47,42.94
2359,1061,433,4,10.07,40.28
2360,374,2,2,1385.15,2770.3
2361,2245,462,3,290.55,871.65
2362,980,118,3,396.15,1188.45
2363,1938,469,3,27.64,82.92
2364,2439,53,2,25.96,51.92
2365,736,98,2,13.19,26.38
2366,2370,484,4,6.41,25.64
2367,372,480,3,138.76,416.28
2368,1061,270,4,17.08,68.32
2369,1148,103,3,168.49,505.47
2370,1749,82,4,48.26,193.04
2371,1724,167,5,67.26,336.3
2372,1451,3,4,26.19,104.76
2373,1205,427,4,156.77,627.08
2374,1559,82,3,48.26,144.78
2375,2107,269,5,33.41,167.05
2376,1104,372,4,203.87,815.48
2377,1773,339,5,187.08,935.4
2378,2492,500,3,175.7,527.1
2379,1691,487,5,138.3,691.5
2380,886,481,4,49.26,197.04
2381,1126,105,2,45.66,91.32
2382,1703,327,2,126.09,252.18
2383,190,363,3,30.19,90.57
2384,694,361,5,67.61,338.05
2385,1221,392,3,35.62,106.86
2386,1492,57,3,47.99,143.97
2387,524,207,1,76.84,76.84
2388,267,331,1,65.98,65.98
2389,525,405,3,1223.24,3669.72
2390,1077,313,4,171.44,685.76
2391,2173,192,2,42.22,84.44
2392,1046,374,3,44.65,133.95
2393,1766,95,1,76.13,76.13
2394,2219,12,4,45.14,180.56
2395,2179,162,5,51.77,258.85
2396,162,356,2,378.69,757.38
2397,727,231,5,1595.61,7978.05
2398,267,1,4,31.96,127.84
2399,2075,259,3,44.64,133.92
2400,1941,124,4,133.17,532.68
2401,1476,477,5,183.2,916.0
2402,1482,266,3,243.8,731.4
2403,136,93,1,54.25,54.25
2404,675,419,2,1124.89,2249.78
2405,528,11,1,53.63,53.63
2406,2327,55,4,88.59,354.36
2407,912,474,2,62.56,125.12
2408,1438,459,4,53.3,213.2
2409,2114,401,4,498.85,1995.4
2410,1312,489,4,88.05,352.2
2411,1038,481,2,49.26,98.52
2412,316,60,5,1576.99,7884.95
